Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
06/30/2021,41045,26,Malheur County,OR,30.9,9450,9441,37.4,9234,40.8,3664,71.3,97.7,10381.0,34.0,10367.0,41.1,10055.0,44.4,3878.0,75.4,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
06/30/2021,08027,26,Custer County,CO,23.4,1184,1184,25.7,1172,26.8,440,26.3,75.6,,0.0,,0.0,,0.0,,0.0,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
06/30/2021,08023,26,Costilla County,CO,32.0,1245,1242,36.3,1186,37.7,274,26.2,75.6,1272.0,32.7,1270.0,37.1,1205.0,38.3,300.0,28.7,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low VC/High SVI
06/30/2021,30019,26,Daniels County,MT,30.8,521,521,35.8,518,38.7,257,53.8,95.5,549.0,32.5,549.0,37.8,542.0,40.5,267.0,55.9,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
06/30/2021,18007,26,Benton County,IN,32.4,2832,2832,38.4,2760,42.1,1069,68.0,98.6,2854.0,32.6,,0.0,,0.0,,0.0,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,39151,26,Stark County,OH,41.6,154043,154043,48.2,149090,51.1,56676,76.7,97.6,160669.0,43.4,160666.0,50.3,154647.0,53.0,58075.0,78.6,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,39125,26,Paulding County,OH,33.6,6271,6271,39.4,6162,43.1,2631,73.9,97.6,6365.0,34.1,,0.0,,0.0,,0.0,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,30075,26,Powder River County,MT,16.0,269,269,17.8,268,19.2,158,33.9,95.5,284.0,16.9,284.0,18.8,283.0,20.2,165.0,35.4,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
06/30/2021,39119,26,Muskingum County,OH,37.7,32476,32476,44.2,31842,47.7,12411,79.1,97.6,32662.0,37.9,32662.0,44.5,31857.0,47.7,12510.0,79.7,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,20201,26,Washington County,KS,38.2,2066,2066,45.1,2044,48.9,976,75.4,93.2,2235.0,41.3,2235.0,48.8,2194.0,52.5,1017.0,78.6,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
06/30/2021,05149,26,Yell County,AR,29.3,6252,6249,34.7,6111,37.8,2242,58.1,89.0,6858.0,32.1,,0.0,,0.0,,0.0,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
06/30/2021,02122,26,Kenai Peninsula Borough,AK,35.9,21069,21040,42.1,20409,44.8,7354,68.3,97.3,22904.0,39.0,22848.0,45.7,22059.0,48.5,7713.0,71.6,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,48063,26,Camp County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,High,,,,
06/30/2021,01071,26,Jackson County,AL,30.7,15842,15842,35.3,15737,38.4,7414,70.0,91.8,19219.0,37.2,19216.0,42.9,19014.0,46.4,8708.0,82.2,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,13255,26,Spalding County,GA,8.3,5513,5513,9.8,5313,10.4,2008,16.5,53.1,,0.0,,0.0,,0.0,2046.0,16.8,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
06/30/2021,28049,26,Hinds County,MS,36.8,85423,85422,43.7,83239,47.2,26344,76.9,98.3,90468.0,39.0,90465.0,46.3,87661.0,49.7,27944.0,81.6,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
06/30/2021,13263,26,Talbot County,GA,20.1,1244,1244,22.5,1222,23.6,545,34.6,53.1,1399.0,22.6,1399.0,25.3,1364.0,26.3,584.0,37.0,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
06/30/2021,37121,26,Mitchell County,NC,35.0,5243,5242,39.7,5188,42.4,2344,61.5,96.3,5982.0,40.0,5980.0,45.3,5895.0,48.2,2551.0,67.0,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,05051,26,Garland County,AR,29.9,29699,29673,34.3,28975,36.4,14362,59.5,89.0,36198.0,36.4,36147.0,41.8,35142.0,44.2,17333.0,71.8,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
06/30/2021,42019,26,Butler County,PA,49.5,93079,93078,56.7,89637,59.4,30954,84.9,93.6,103006.0,54.8,102999.0,62.8,98470.0,65.3,33539.0,92.0,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,48131,26,Duval County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,High,,,,
06/30/2021,13319,26,Wilkinson County,GA,12.4,1113,1113,14.5,1076,15.5,423,23.4,53.1,1252.0,14.0,1252.0,16.3,1200.0,17.3,468.0,25.9,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
06/30/2021,27167,26,Wilkin County,MN,24.0,1487,1484,28.0,1444,30.0,639,52.4,95.0,1750.0,28.2,1745.0,32.9,1696.0,35.3,776.0,63.6,Low,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
06/30/2021,56031,26,Platte County,WY,29.5,2477,2477,34.0,2455,36.7,1379,63.3,96.1,2663.0,31.7,2663.0,36.6,2625.0,39.2,1453.0,66.7,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
06/30/2021,20035,26,Cowley County,KS,34.2,11933,11931,40.4,11734,43.9,4444,67.7,93.2,13357.0,38.3,13355.0,45.2,13009.0,48.6,4775.0,72.8,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,40049,26,Garvin County,OK,33.8,9356,9356,40.3,9211,44.1,3873,76.7,93.4,10674.0,38.5,10674.0,46.0,10457.0,50.1,4228.0,83.7,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,72007,26,Aguas Buenas Municipio,PR,48.3,11986,11984,54.2,11283,55.4,2859,67.8,95.5,13377.0,53.9,13367.0,60.4,12416.0,61.0,3220.0,76.3,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,19157,26,Poweshiek County,IA,47.0,8703,8703,53.9,8422,56.6,3120,78.9,97.5,9211.0,49.8,9211.0,57.0,8864.0,59.6,3224.0,81.5,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,13233,26,Polk County,GA,6.4,2732,2732,7.7,2608,8.2,470,7.0,53.1,2746.0,6.4,,0.0,,0.0,,0.0,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
06/30/2021,29007,26,Audrain County,MO,27.0,6857,6857,31.5,6757,34.4,2975,64.4,90.6,7778.0,30.6,7778.0,35.8,7641.0,38.9,3265.0,70.7,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,48081,26,Coke County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,
06/30/2021,29179,26,Reynolds County,MO,15.2,952,952,17.3,946,18.9,491,33.1,90.6,1142.0,18.2,1141.0,20.7,1129.0,22.5,567.0,38.2,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
06/30/2021,45047,26,Greenwood County,SC,35.4,25069,25039,41.6,24462,44.6,10376,77.7,93.5,27525.0,38.9,27480.0,45.7,26740.0,48.8,10896.0,81.6,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
06/30/2021,42073,26,Lawrence County,PA,37.4,32007,32006,42.9,31315,45.7,12746,66.1,93.6,34809.0,40.7,34807.0,46.7,33834.0,49.4,13255.0,68.8,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,46085,26,Lyman County,SD,45.3,1714,1714,56.5,1641,61.5,490,80.1,83.0,2010.0,53.2,2010.0,66.3,1877.0,70.3,526.0,85.9,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,28129,26,Smith County,MS,20.6,3276,3276,24.1,3238,26.4,1429,43.8,98.3,3478.0,21.9,3478.0,25.6,3428.0,27.9,1499.0,45.9,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
06/30/2021,13141,26,Hancock County,GA,5.6,470,470,6.1,442,6.2,156,7.7,53.1,522.0,6.2,522.0,6.8,479.0,6.7,189.0,9.4,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
06/30/2021,51143,26,Pittsylvania County,VA,17.8,10725,10720,20.0,10482,21.3,4332,30.7,51.2,12318.0,20.4,12303.0,23.0,11964.0,24.3,4774.0,33.9,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
06/30/2021,20183,26,Smith County,KS,35.6,1276,1276,41.2,1272,44.8,673,67.2,93.2,1353.0,37.8,1353.0,43.7,1344.0,47.3,705.0,70.4,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
06/30/2021,29181,26,Ripley County,MO,18.8,2494,2494,22.2,2483,24.2,1302,47.0,90.6,2877.0,21.7,2876.0,25.6,2849.0,27.8,1433.0,51.7,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
06/30/2021,40023,26,Choctaw County,OK,22.3,3269,3269,26.5,3244,29.2,1641,53.0,93.4,3702.0,25.2,3702.0,30.0,3663.0,32.9,1801.0,58.2,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
06/30/2021,35001,26,Bernalillo County,NM,46.1,312812,312803,53.4,294161,55.1,78651,68.5,82.0,320633.0,47.2,,0.0,,0.0,,0.0,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,48485,26,Wichita County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,High,,,,
06/30/2021,28025,26,Clay County,MS,29.4,5671,5671,34.2,5616,37.5,2400,65.8,98.3,5760.0,29.8,5760.0,34.8,5675.0,37.8,2456.0,67.3,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,16059,26,Lemhi County,ID,35.6,2856,2856,40.4,2856,43.7,1558,63.4,97.8,3072.0,38.3,3072.0,43.5,3072.0,47.0,1638.0,66.6,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,36111,26,Ulster County,NY,55.7,98849,98845,62.6,94701,64.6,28572,79.0,97.4,107263.0,60.4,107254.0,67.9,102124.0,69.6,30471.0,84.2,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,26035,26,Clare County,MI,36.0,11130,11130,41.3,10851,43.7,4904,65.7,94.1,11399.0,36.8,,0.0,,0.0,,0.0,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
06/30/2021,22051,26,Jefferson Parish,LA,44.3,191545,191542,52.1,186593,55.3,60783,79.5,95.8,209827.0,48.5,209817.0,57.1,202856.0,60.2,63644.0,83.2,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,28087,26,Lowndes County,MS,32.9,19282,19282,39.1,18974,42.4,6940,72.8,98.3,20048.0,34.2,20047.0,40.6,19626.0,43.9,7146.0,74.9,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
06/30/2021,17193,26,White County,IL,33.8,4569,4563,39.5,4491,42.6,2104,72.7,97.6,5446.0,40.2,5437.0,47.1,5329.0,50.6,2480.0,85.7,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,22021,26,Caldwell Parish,LA,24.8,2463,2463,29.2,2436,31.9,1138,63.3,95.8,2700.0,27.2,2700.0,32.1,2658.0,34.8,1259.0,70.0,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
06/30/2021,42051,26,Fayette County,PA,44.6,57694,57690,50.9,56407,53.9,23091,82.3,93.6,64568.0,49.9,64560.0,57.0,62806.0,60.1,25581.0,91.2,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,37143,26,Perquimans County,NC,18.7,2522,2522,21.3,2492,22.7,1346,36.7,96.3,4272.0,31.7,4272.0,36.0,4236.0,38.7,2386.0,65.0,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
06/30/2021,51630,26,Fredericksburg city,VA,4.0,1162,1161,4.7,1143,5.0,246,7.1,51.2,1314.0,4.5,1313.0,5.3,1286.0,5.6,291.0,8.4,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
06/30/2021,39037,26,Darke County,OH,29.9,15287,15287,35.3,15032,38.5,7134,70.0,97.6,15706.0,30.7,15706.0,36.3,15383.0,39.4,7189.0,70.6,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,High VC/Low SVI
06/30/2021,20135,26,Ness County,KS,37.9,1041,1041,43.8,1018,46.7,508,68.7,93.2,1176.0,42.8,1176.0,49.4,1147.0,52.6,554.0,75.0,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
06/30/2021,06057,26,Nevada County,CA,47.0,46902,46801,52.6,44879,54.2,17976,63.5,97.3,54059.0,54.2,53912.0,60.6,51647.0,62.3,21164.0,74.8,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,Mod-High VC/Low SVI
06/30/2021,40013,26,Bryan County,OK,26.1,12545,12545,31.0,12373,33.6,5084,58.8,93.4,14343.0,29.9,14343.0,35.5,14078.0,38.2,5605.0,64.8,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
06/30/2021,17099,26,LaSalle County,IL,38.4,41734,41673,44.4,40193,47.0,14624,69.5,97.6,55628.0,51.2,55514.0,59.1,53092.0,62.1,18912.0,89.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,38031,26,Foster County,ND,42.4,1361,1359,49.4,1335,53.0,546,75.1,95.2,1472.0,45.9,1469.0,53.4,1433.0,56.9,599.0,82.4,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,12011,26,Broward County,FL,47.9,935761,935698,55.6,901169,58.4,259622,77.6,98.7,1131852.0,58.0,1131313.0,67.2,1081326.0,70.1,310575.0,92.8,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,19119,26,Lyon County,IA,32.6,3827,3827,39.8,3790,44.8,1669,77.3,97.5,3984.0,33.9,3984.0,41.4,3932.0,46.5,1674.0,77.5,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
06/30/2021,29061,26,Daviess County,MO,22.0,1818,1817,26.2,1792,29.0,783,44.7,90.6,1999.0,24.1,1998.0,28.8,1953.0,31.6,845.0,48.3,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
06/30/2021,31125,26,Nance County,NE,22.6,795,795,26.3,788,28.7,319,41.6,88.8,,0.0,,0.0,,0.0,,0.0,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
06/30/2021,21107,26,Hopkins County,KY,36.6,16339,16339,42.9,15929,46.1,6397,75.3,93.3,17792.0,39.8,17790.0,46.7,17252.0,49.9,6688.0,78.7,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,05147,26,Woodruff County,AR,37.2,2348,2347,43.3,2331,46.9,1029,69.7,89.0,2644.0,41.8,2643.0,48.7,2618.0,52.7,1128.0,76.4,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
06/30/2021,38043,26,Kidder County,ND,25.0,619,619,29.2,615,31.3,304,48.2,95.2,751.0,30.3,749.0,35.3,738.0,37.6,372.0,59.0,Low,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI
06/30/2021,48475,26,Ward County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,
06/30/2021,22099,26,St. Martin Parish,LA,23.9,12745,12745,28.4,12564,30.9,5041,60.0,95.8,13979.0,26.2,13978.0,31.1,13700.0,33.7,5270.0,62.7,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
06/30/2021,16081,26,Teton County,ID,45.1,5477,5477,53.5,5467,59.1,1229,77.0,97.8,6020.0,49.6,6020.0,58.8,6009.0,64.9,1278.0,80.1,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,32029,26,Storey County,NV,15.6,642,642,16.7,628,17.3,290,21.9,94.9,704.0,17.1,704.0,18.3,690.0,19.0,307.0,23.1,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
06/30/2021,28149,26,Warren County,MS,37.3,16918,16915,44.0,16555,47.7,5916,75.6,98.3,17372.0,38.3,17368.0,45.2,16947.0,48.9,6112.0,78.1,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
06/30/2021,42119,26,Union County,PA,43.8,19682,19680,49.3,19011,51.4,6277,75.3,93.6,23045.0,51.3,23044.0,57.8,22202.0,60.0,7351.0,88.1,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,35019,26,Guadalupe County,NM,23.4,1007,1007,26.8,890,26.0,229,26.8,82.0,1067.0,24.8,,0.0,,0.0,,0.0,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
06/30/2021,40059,26,Harper County,OK,33.4,1230,1230,40.2,1202,43.8,523,72.3,93.4,1384.0,37.5,1384.0,45.2,1339.0,48.8,558.0,77.2,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,18061,26,Harrison County,IN,39.0,15813,15812,45.6,15379,48.8,5750,78.4,98.6,16393.0,40.5,16392.0,47.2,15852.0,50.3,5933.0,80.9,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
06/30/2021,28091,26,Marion County,MS,26.0,6396,6396,30.5,6336,33.4,2848,59.9,98.3,6744.0,27.4,6744.0,32.2,6657.0,35.1,2973.0,62.5,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
06/30/2021,51065,26,Fluvanna County,VA,36.9,10058,10031,42.1,9514,43.5,3386,60.5,51.2,11399.0,41.8,11357.0,47.6,10716.0,49.0,3661.0,65.4,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
06/30/2021,39107,26,Mercer County,OH,30.6,12580,12580,37.0,12404,40.6,5603,74.7,97.6,12811.0,31.1,12809.0,37.7,12585.0,41.2,5672.0,75.6,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
06/30/2021,13175,26,Laurens County,GA,13.9,6631,6630,16.6,6519,18.2,2348,27.3,53.1,7127.0,15.0,7126.0,17.9,6931.0,19.3,2456.0,28.6,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
06/30/2021,20001,26,Allen County,KS,31.8,3930,3930,36.9,3871,40.2,1689,65.1,93.2,4348.0,35.2,4348.0,40.9,4250.0,44.1,1801.0,69.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,37043,26,Clay County,NC,27.0,3030,3030,30.1,3022,32.3,1788,49.9,96.3,3958.0,35.2,3957.0,39.4,3945.0,42.2,2388.0,66.7,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI
06/30/2021,48405,26,San Augustine County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,High,,,,
06/30/2021,18165,26,Vermillion County,IN,35.0,5427,5427,40.7,5305,43.9,2309,73.3,98.6,5474.0,35.3,5474.0,41.0,5339.0,44.2,2317.0,73.6,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,40087,26,McClain County,OK,34.7,14060,14060,41.3,13731,45.5,4674,73.4,93.4,16094.0,39.8,16094.0,47.3,15613.0,51.8,5137.0,80.7,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
06/30/2021,72139,26,Trujillo Alto Municipio,PR,32.8,20901,20900,36.8,20223,38.7,5998,55.4,95.5,26786.0,42.1,26775.0,47.1,25770.0,49.3,7086.0,65.5,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
06/30/2021,47085,26,Humphreys County,TN,27.0,5012,5012,31.3,4952,34.0,2362,62.8,97.8,5485.0,29.5,5484.0,34.2,5396.0,37.0,2515.0,66.9,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,19057,26,Des Moines County,IA,38.8,15119,15119,45.6,14793,49.0,6265,75.8,97.5,16310.0,41.9,16310.0,49.1,15892.0,52.7,6532.0,79.0,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,29113,26,Lincoln County,MO,26.9,15899,15898,32.4,15578,35.4,5427,67.2,90.6,17708.0,30.0,17705.0,36.1,17246.0,39.2,5807.0,71.9,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,01123,26,Tallapoosa County,AL,26.6,10756,10756,30.8,10679,33.2,5110,56.9,91.8,12566.0,31.1,12566.0,36.0,12403.0,38.6,5769.0,64.2,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
06/30/2021,29510,26,St. Louis city,MO,38.7,116450,116448,44.7,112580,46.1,25375,59.0,90.6,139438.0,46.4,139420.0,53.5,133980.0,54.8,29326.0,68.2,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
06/30/2021,31171,26,Thomas County,NE,18.7,135,135,22.0,134,24.0,91,47.6,88.8,,0.0,,0.0,,0.0,,0.0,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
06/30/2021,36045,26,Jefferson County,NY,52.7,57932,57932,63.6,55725,66.7,13578,87.0,97.4,67354.0,61.3,67354.0,74.0,64554.0,77.3,14097.0,90.3,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,48447,26,Throckmorton County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,
06/30/2021,54041,26,Lewis County,WV,27.6,4395,4394,32.1,4245,33.8,1692,50.3,56.8,4881.0,30.7,4881.0,35.6,4690.0,37.3,1793.0,53.3,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
